date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2022-01-15,2022,1,15,15,0.0,25.48,13.24,18.55,77.19,16.94,1.84
2022-01-16,2022,1,16,16,0.0,26.48,13.27,19.38,77.01,16.73,2.53
2022-01-17,2022,1,17,17,0.0,26.05,15.48,20.49,75.15,15.07,1.77
2022-01-18,2022,1,18,18,0.0,27.4,14.54,20.19,71.4,18.46,1.36
2022-01-19,2022,1,19,19,0.0,27.26,12.86,19.43,66.29,18.77,1.65
2022-01-20,2022,1,20,20,0.0,27.31,14.23,19.41,61.32,19.92,1.7
2022-01-21,2022,1,21,21,0.0,26.33,14.33,19.26,67.07,19.27,1.73
2022-01-22,2022,1,22,22,0.05,24.79,13.87,18.59,85.35,15.91,2.22
2022-01-23,2022,1,23,23,0.1,21.72,10.35,16.65,82.07,13.98,2.88
2022-01-24,2022,1,24,24,0.0,21.25,6.96,13.41,68.24,18.77,1.22
2022-01-25,2022,1,25,25,0.0,23.21,5.96,14.13,56.48,17.88,1.54
2022-01-26,2022,1,26,26,0.0,24.91,7.71,15.97,56.84,19.08,1.54
2022-01-27,2022,1,27,27,0.0,25.52,8.74,16.42,59.43,18.9,1.98
2022-01-28,2022,1,28,28,0.0,26.18,9.96,17.12,57.7,19.22,2.68
2022-01-29,2022,1,29,29,0.0,26.62,9.98,18.4,46.74,20.46,2.08
2022-01-30,2022,1,30,30,0.0,27.69,10.4,19.05,48.46,20.79,1.47
2022-01-31,2022,1,31,31,0.0,28.38,11.84,19.41,51.48,20.98,1.25
2022-02-01,2022,2,1,32,0.0,28.92,11.29,19.21,52.33,21.44,1.3
2022-02-02,2022,2,2,33,0.0,29.76,12.16,19.65,54.26,21.33,1.45
2022-02-03,2022,2,3,34,0.0,26.36,12.47,18.19,69.39,21.73,1.94
2022-02-04,2022,2,4,35,0.0,25.08,13.36,17.75,73.53,21.2,1.44
2022-02-05,2022,2,5,36,0.0,27.43,9.47,17.81,56.67,21.67,1.48
2022-02-06,2022,2,6,37,0.0,29.34,9.86,18.89,54.0,20.53,1.99
2022-02-07,2022,2,7,38,0.0,28.05,12.93,19.14,70.15,20.3,1.3
2022-02-08,2022,2,8,39,0.0,28.03,12.85,18.76,76.46,20.72,1.64
2022-02-09,2022,2,9,40,0.0,27.36,13.01,18.43,73.9,21.62,1.65
2022-02-10,2022,2,10,41,0.0,28.29,10.99,19.16,59.5,21.15,1.88
2022-02-11,2022,2,11,42,0.0,29.17,13.1,20.17,51.47,19.64,2.53
2022-02-12,2022,2,12,43,0.0,29.31,12.88,20.34,50.66,19.58,2.05
2022-02-13,2022,2,13,44,0.0,29.29,13.1,20.63,55.26,20.05,1.57
2022-02-14,2022,2,14,45,0.0,29.25,12.83,19.84,58.65,20.72,1.85
2022-02-15,2022,2,15,46,0.0,28.4,12.42,18.98,64.95,21.86,1.8
2022-02-16,2022,2,16,47,0.0,26.57,11.92,18.67,66.68,21.61,1.75
2022-02-17,2022,2,17,48,0.0,27.99,12.79,19.85,59.9,22.17,1.83
2022-02-18,2022,2,18,49,0.0,29.35,13.72,20.7,58.94,21.85,1.71
2022-02-19,2022,2,19,50,0.0,31.02,13.84,21.54,63.29,20.89,1.47
2022-02-20,2022,2,20,51,0.0,31.04,15.01,22.01,52.69,22.25,1.93
2022-02-21,2022,2,21,52,0.0,32.03,14.86,22.03,43.39,22.63,1.3
2022-02-22,2022,2,22,53,0.0,33.5,14.55,22.68,43.17,22.65,1.3
2022-02-23,2022,2,23,54,0.0,33.55,14.29,23.42,48.61,21.99,1.62
2022-02-24,2022,2,24,55,0.0,32.9,16.6,23.83,49.2,20.43,1.43
2022-02-25,2022,2,25,56,0.0,32.93,17.06,24.04,48.31,20.7,1.54
2022-02-26,2022,2,26,57,0.0,32.92,17.81,23.87,47.03,20.71,1.49
2022-02-27,2022,2,27,58,0.0,32.6,15.11,22.99,46.4,21.25,1.67
2022-02-28,2022,2,28,59,0.0,32.54,14.79,22.96,40.48,22.04,1.88
2022-03-01,2022,3,1,60,0.0,32.89,15.29,23.4,39.71,21.6,1.9
2022-03-02,2022,3,2,61,0.0,33.73,16.27,24.37,40.82,21.11,1.83
2022-03-03,2022,3,3,62,0.0,33.55,16.55,24.67,40.68,20.44,1.65
2022-03-04,2022,3,4,63,0.0,33.64,17.09,24.65,39.47,22.02,2.26
2022-03-05,2022,3,5,64,0.0,33.89,17.12,25.06,39.91,21.71,1.89
2022-03-06,2022,3,6,65,0.0,34.03,18.53,25.5,43.95,19.48,1.84
2022-03-07,2022,3,7,66,0.06,33.2,19.89,25.9,46.33,18.86,2.01
2022-03-08,2022,3,8,67,0.08,33.4,19.62,26.32,47.05,18.76,1.78
2022-03-09,2022,3,9,68,0.04,34.51,21.13,26.69,44.53,17.41,1.62
2022-03-10,2022,3,10,69,0.01,32.61,19.79,25.72,42.44,16.34,1.94
2022-03-11,2022,3,11,70,0.68,33.94,20.28,27.06,45.46,17.56,1.3
2022-03-12,2022,3,12,71,0.08,33.88,19.83,26.56,47.34,21.17,1.6
2022-03-13,2022,3,13,72,0.0,35.0,18.33,25.98,37.46,22.11,2.37
2022-03-14,2022,3,14,73,0.0,35.92,17.61,26.07,27.11,23.95,2.06
2022-03-15,2022,3,15,74,0.0,36.95,17.24,26.6,32.59,24.99,1.91
2022-03-16,2022,3,16,75,0.0,37.9,18.45,27.81,31.02,25.07,2.04
2022-03-17,2022,3,17,76,0.0,38.38,18.87,28.1,31.26,25.1,1.78
2022-03-18,2022,3,18,77,0.0,38.48,21.33,28.6,31.03,23.67,1.48
2022-03-19,2022,3,19,78,0.0,37.83,20.79,27.62,40.12,23.51,2.11
2022-03-20,2022,3,20,79,0.0,36.4,18.99,26.49,45.84,17.76,2.17
2022-03-21,2022,3,21,80,0.0,36.43,18.44,26.62,46.31,19.64,1.89
2022-03-22,2022,3,22,81,0.0,37.72,19.26,27.92,33.38,17.73,2.05
2022-03-23,2022,3,23,82,0.01,37.96,19.81,28.57,34.59,18.06,1.84
2022-03-24,2022,3,24,83,0.04,37.11,19.84,27.61,40.61,15.79,2.16
2022-03-25,2022,3,25,84,0.04,37.32,20.11,27.39,47.32,17.57,1.44
2022-03-26,2022,3,26,85,0.0,37.94,20.35,27.54,48.13,19.26,1.84
2022-03-27,2022,3,27,86,0.0,39.15,19.58,28.26,48.61,22.45,1.66
2022-03-28,2022,3,28,87,0.0,39.32,19.81,28.79,48.76,23.16,2.08
2022-03-29,2022,3,29,88,0.0,39.47,20.05,28.79,38.44,25.12,2.57
2022-03-30,2022,3,30,89,0.0,38.98,21.59,28.98,30.23,26.55,2.49
2022-03-31,2022,3,31,90,0.0,38.21,20.78,27.99,31.33,26.59,2.57
2022-04-01,2022,4,1,91,0.0,39.11,19.24,28.2,25.37,27.48,2.31
2022-04-02,2022,4,2,92,0.0,39.59,21.28,28.99,28.08,25.84,1.85
2022-04-03,2022,4,3,93,0.0,40.02,18.85,28.91,35.11,24.88,1.82
2022-04-04,2022,4,4,94,0.0,39.94,20.72,29.5,33.39,21.65,1.77
2022-04-05,2022,4,5,95,0.01,40.4,20.45,29.64,46.19,23.71,1.94
2022-04-06,2022,4,6,96,0.04,40.32,20.52,29.83,49.51,23.92,1.8
2022-04-07,2022,4,7,97,0.0,40.42,21.83,30.43,36.11,24.31,2.03
2022-04-08,2022,4,8,98,0.39,39.96,22.51,30.57,29.15,23.66,1.78
2022-04-09,2022,4,9,99,0.28,37.51,22.58,29.09,45.47,22.43,2.41
2022-04-10,2022,4,10,100,0.01,36.41,21.28,28.18,53.5,23.72,2.19
2022-04-11,2022,4,11,101,0.01,38.91,21.52,29.54,39.75,22.01,2.14
2022-04-12,2022,4,12,102,0.0,39.43,22.91,30.38,35.42,21.07,1.47
2022-04-13,2022,4,13,103,0.0,38.42,24.34,30.39,29.76,20.27,1.53
2022-04-14,2022,4,14,104,0.0,36.06,23.71,28.89,35.85,22.45,2.13
2022-04-15,2022,4,15,105,0.0,36.38,21.77,27.43,54.16,24.96,2.59
2022-04-16,2022,4,16,106,0.0,38.33,19.85,28.28,48.85,26.25,2.42
2022-04-17,2022,4,17,107,0.02,39.28,19.55,28.63,50.19,26.86,2.17
2022-04-18,2022,4,18,108,0.0,39.1,20.69,28.95,50.57,26.35,2.47
2022-04-19,2022,4,19,109,0.0,35.52,20.7,27.54,52.42,24.92,2.82
2022-04-20,2022,4,20,110,0.0,37.64,21.38,28.8,49.36,23.15,2.6
2022-04-21,2022,4,21,111,0.0,38.81,24.01,31.03,30.29,18.76,2.2
2022-04-22,2022,4,22,112,6.3,39.56,24.61,31.6,33.74,23.6,2.08
2022-04-23,2022,4,23,113,1.61,35.77,23.57,29.28,55.03,22.27,1.6
2022-04-24,2022,4,24,114,0.11,36.06,23.18,28.71,49.0,16.72,1.71
2022-04-25,2022,4,25,115,0.0,38.91,21.52,30.09,45.56,24.45,1.95
2022-04-26,2022,4,26,116,0.85,39.02,22.57,30.09,37.55,26.05,1.77
2022-04-27,2022,4,27,117,0.0,40.72,23.57,31.73,29.37,25.61,2.3
2022-04-28,2022,4,28,118,0.0,41.0,24.5,32.36,29.64,24.74,2.54
2022-04-29,2022,4,29,119,0.01,39.44,23.37,30.6,42.85,25.5,2.55
2022-04-30,2022,4,30,120,0.0,39.25,22.67,29.94,40.44,27.08,2.99
2022-05-01,2022,5,1,121,0.0,38.08,21.09,28.62,55.03,27.05,3.27
2022-05-02,2022,5,2,122,0.0,36.22,21.29,27.8,58.85,27.42,2.77
2022-05-03,2022,5,3,123,0.0,33.49,22.19,27.17,63.76,26.73,2.67
2022-05-04,2022,5,4,124,0.0,38.48,21.91,28.99,54.02,26.67,2.54
2022-05-05,2022,5,5,125,0.0,38.81,21.71,29.32,52.77,25.99,3.33
2022-05-06,2022,5,6,126,0.0,39.3,21.39,29.42,53.92,25.75,3.06
2022-05-07,2022,5,7,127,0.0,38.87,22.91,29.61,54.97,25.47,3.64
2022-05-08,2022,5,8,128,0.0,40.74,22.5,30.68,50.11,22.91,3.1
2022-05-09,2022,5,9,129,0.0,39.19,23.41,30.05,52.46,21.07,4.39
2022-05-10,2022,5,10,130,0.0,37.15,23.25,28.47,61.8,19.73,4.67
2022-05-11,2022,5,11,131,0.0,38.77,23.32,29.2,63.19,19.08,4.05
2022-05-12,2022,5,12,132,0.01,37.13,24.11,28.99,63.7,14.37,4.2
2022-05-13,2022,5,13,133,0.0,35.53,23.75,28.57,61.62,19.74,4.42
2022-05-14,2022,5,14,134,0.01,37.3,23.6,28.92,60.54,24.51,4.52
2022-05-15,2022,5,15,135,0.0,37.1,23.37,28.81,60.77,24.65,4.28
2022-05-16,2022,5,16,136,0.01,39.3,23.61,30.0,58.59,25.36,3.59
2022-05-17,2022,5,17,137,0.02,37.22,23.82,29.28,60.73,22.29,3.14
2022-05-18,2022,5,18,138,0.0,35.22,23.91,28.52,61.1,21.76,3.26
2022-05-19,2022,5,19,139,2.31,35.86,24.12,28.48,59.91,17.93,2.7
2022-05-20,2022,5,20,140,0.98,32.84,23.27,27.05,65.63,13.2,3.6
2022-05-21,2022,5,21,141,0.07,33.7,22.67,26.81,68.54,22.97,4.88
2022-05-22,2022,5,22,142,0.06,33.72,22.71,27.0,69.67,23.77,5.42
2022-05-23,2022,5,23,143,0.95,33.87,23.32,27.53,71.1,24.0,5.05
2022-05-24,2022,5,24,144,0.64,34.89,23.71,27.99,68.23,21.68,4.49
2022-05-25,2022,5,25,145,0.11,35.71,22.83,27.94,63.19,24.24,3.78
2022-05-26,2022,5,26,146,0.0,35.56,21.5,27.51,60.37,24.35,3.96
2022-05-27,2022,5,27,147,0.0,34.98,22.62,27.81,60.43,25.71,4.55
2022-05-28,2022,5,28,148,0.0,35.06,22.68,27.96,60.28,24.85,4.45
2022-05-29,2022,5,29,149,0.0,34.52,23.12,27.66,61.35,23.76,4.64
2022-05-30,2022,5,30,150,0.0,35.85,22.36,27.96,62.37,23.26,4.41
2022-05-31,2022,5,31,151,2.17,36.03,22.81,28.08,62.01,23.86,4.33
2022-06-01,2022,6,1,152,2.79,35.04,22.41,27.86,63.34,14.99,3.31
2022-06-02,2022,6,2,153,0.04,35.43,23.37,28.02,60.0,20.57,4.08
2022-06-03,2022,6,3,154,0.02,36.24,23.17,28.32,60.4,24.57,4.25
2022-06-04,2022,6,4,155,0.01,35.59,22.88,28.21,59.74,24.3,3.87
2022-06-05,2022,6,5,156,2.12,37.14,23.11,28.48,60.68,23.64,3.55
2022-06-06,2022,6,6,157,2.65,34.13,22.65,27.4,64.64,17.85,3.54
2022-06-07,2022,6,7,158,0.1,33.69,23.35,27.58,64.67,16.34,3.81
2022-06-08,2022,6,8,159,0.14,33.86,23.41,27.64,67.58,19.8,3.8
2022-06-09,2022,6,9,160,1.32,33.88,23.52,27.68,68.82,17.98,3.14
2022-06-10,2022,6,10,161,9.37,32.99,23.63,26.96,74.06,18.57,3.19
2022-06-11,2022,6,11,162,13.7,29.5,22.58,25.08,82.24,16.76,3.79
2022-06-12,2022,6,12,163,3.16,30.74,22.33,25.43,76.54,18.77,3.85
2022-06-13,2022,6,13,164,0.92,32.24,21.61,26.18,72.12,22.54,3.39
2022-06-14,2022,6,14,165,0.26,33.27,22.5,26.77,67.12,23.41,3.39
2022-06-15,2022,6,15,166,1.78,31.9,22.74,26.38,74.37,23.71,4.06
2022-06-16,2022,6,16,167,5.65,31.13,23.17,25.98,77.15,20.07,3.73
2022-06-17,2022,6,17,168,3.68,30.67,22.75,25.73,77.13,17.27,3.31
2022-06-18,2022,6,18,169,3.03,31.32,21.33,25.7,74.4,19.14,3.48
2022-06-19,2022,6,19,170,16.32,30.06,22.98,25.64,81.28,16.28,4.53
2022-06-20,2022,6,20,171,9.69,29.87,23.09,25.46,81.61,8.89,4.82
2022-06-21,2022,6,21,172,6.85,28.9,23.08,25.11,83.45,11.63,4.71
2022-06-22,2022,6,22,173,11.24,28.76,22.9,25.36,83.31,15.14,3.19
2022-06-23,2022,6,23,174,13.46,30.37,21.58,25.06,78.95,16.16,1.75
2022-06-24,2022,6,24,175,11.14,28.31,22.0,24.21,86.16,13.72,2.83
2022-06-25,2022,6,25,176,9.82,26.53,22.0,24.15,91.41,15.44,4.01
2022-06-26,2022,6,26,177,15.06,27.98,22.22,24.45,88.86,14.66,3.62
2022-06-27,2022,6,27,178,13.7,27.62,22.19,24.39,86.25,9.7,4.26
2022-06-28,2022,6,28,179,9.09,28.4,22.6,24.92,84.11,12.34,4.08
2022-06-29,2022,6,29,180,20.41,28.75,22.78,24.9,86.89,16.69,4.51
2022-06-30,2022,6,30,181,28.71,26.23,22.5,24.04,87.92,11.77,4.29
2022-07-01,2022,7,1,182,33.1,27.38,22.36,24.23,88.76,9.23,4.17
2022-07-02,2022,7,2,183,17.97,27.78,22.68,24.56,86.91,14.74,4.99
2022-07-03,2022,7,3,184,13.19,28.43,22.84,24.7,86.08,15.99,5.25
2022-07-04,2022,7,4,185,41.88,25.62,23.14,24.02,91.92,10.89,5.41
2022-07-05,2022,7,5,186,61.67,25.53,22.45,23.62,92.13,6.48,5.52
2022-07-06,2022,7,6,187,55.4,27.03,22.37,24.1,90.07,7.97,5.38
2022-07-07,2022,7,7,188,36.87,25.41,22.22,23.48,91.74,6.46,5.38
2022-07-08,2022,7,8,189,48.67,24.81,22.32,23.31,93.76,7.36,5.99
2022-07-09,2022,7,9,190,33.7,25.49,22.47,23.49,92.05,4.61,6.18
2022-07-10,2022,7,10,191,41.09,23.82,22.42,22.95,94.61,9.13,5.88
2022-07-11,2022,7,11,192,63.9,24.1,21.95,22.96,94.98,5.65,6.3
2022-07-12,2022,7,12,193,60.15,23.74,21.96,22.57,94.79,6.35,6.48
2022-07-13,2022,7,13,194,78.23,23.85,21.7,22.56,95.44,3.65,7.11
2022-07-14,2022,7,14,195,81.98,23.27,21.99,22.51,95.35,6.24,6.26
2022-07-15,2022,7,15,196,31.37,24.1,21.77,22.85,93.61,7.71,6.36
2022-07-16,2022,7,16,197,27.59,26.16,21.78,23.56,92.63,10.87,6.21
2022-07-17,2022,7,17,198,14.72,26.82,22.09,23.9,91.97,13.87,5.07
2022-07-18,2022,7,18,199,14.52,24.26,21.68,22.69,94.22,7.07,4.37
2022-07-19,2022,7,19,200,14.54,26.48,21.65,23.5,91.77,13.03,4.82
2022-07-20,2022,7,20,201,9.52,26.7,21.49,23.43,91.13,11.15,4.56
2022-07-21,2022,7,21,202,8.5,26.19,21.43,23.24,91.88,12.48,3.98
2022-07-22,2022,7,22,203,6.07,25.57,21.46,23.04,92.02,14.29,3.63
2022-07-23,2022,7,23,204,17.64,25.95,21.59,23.29,92.97,10.88,4.58
2022-07-24,2022,7,24,205,16.73,25.61,21.87,23.33,91.95,9.84,4.79
2022-07-25,2022,7,25,206,11.58,26.26,21.31,23.08,91.24,12.76,4.06
2022-07-26,2022,7,26,207,4.9,26.94,20.96,23.33,90.46,10.64,3.05
2022-07-27,2022,7,27,208,12.17,27.84,21.02,23.92,88.82,14.91,1.83
2022-07-28,2022,7,28,209,19.51,27.0,21.47,23.89,89.59,18.92,1.63
2022-07-29,2022,7,29,210,4.42,27.78,22.11,24.4,90.32,16.24,1.3
2022-07-30,2022,7,30,211,3.3,27.02,22.01,24.08,91.48,17.8,2.1
2022-07-31,2022,7,31,212,2.73,27.26,21.49,23.94,90.45,19.59,2.44
2022-08-01,2022,8,1,213,0.98,27.53,21.19,23.95,89.45,17.53,2.91
2022-08-02,2022,8,2,214,3.5,27.05,21.47,23.67,91.08,15.42,2.65
2022-08-03,2022,8,3,215,13.01,26.9,21.64,23.78,92.64,16.52,2.6
2022-08-04,2022,8,4,216,14.99,26.79,21.79,23.85,91.75,15.53,2.41
2022-08-05,2022,8,5,217,13.22,27.37,21.69,23.88,91.69,12.7,3.01
2022-08-06,2022,8,6,218,19.67,26.48,21.74,23.43,90.57,12.72,4.06
2022-08-07,2022,8,7,219,36.61,25.28,21.79,23.31,95.03,10.92,4.52
2022-08-08,2022,8,8,220,51.92,24.29,22.09,23.12,96.02,8.4,5.51
2022-08-09,2022,8,9,221,55.66,24.83,21.45,22.87,94.63,7.46,6.6
2022-08-10,2022,8,10,222,37.21,25.05,21.84,22.99,94.3,7.62,7.36
2022-08-11,2022,8,11,223,34.88,24.71,21.93,22.9,94.26,11.24,7.55
2022-08-12,2022,8,12,224,21.6,25.07,21.72,23.03,92.71,9.8,7.11
2022-08-13,2022,8,13,225,18.25,25.28,21.57,23.03,92.51,12.7,5.79
2022-08-14,2022,8,14,226,12.84,25.67,21.02,22.72,92.13,11.18,5.59
2022-08-15,2022,8,15,227,26.02,23.3,20.66,21.87,95.25,8.89,4.88
2022-08-16,2022,8,16,228,22.92,23.56,20.99,22.12,94.39,6.74,5.53
2022-08-17,2022,8,17,229,16.4,25.14,21.4,22.86,92.92,12.12,5.29
2022-08-18,2022,8,18,230,10.63,25.77,21.05,22.87,92.44,12.03,4.35
2022-08-19,2022,8,19,231,10.11,26.45,20.99,23.17,92.09,11.18,4.28
2022-08-20,2022,8,20,232,9.55,26.41,21.43,23.19,91.83,10.66,4.42
2022-08-21,2022,8,21,233,7.61,25.51,21.24,22.74,92.69,11.34,4.42
2022-08-22,2022,8,22,234,13.38,25.68,21.35,23.01,92.36,11.75,5.12
2022-08-23,2022,8,23,235,14.47,26.66,21.72,23.56,91.77,11.55,4.87
2022-08-24,2022,8,24,236,9.03,26.38,21.16,23.31,90.85,10.76,3.95
2022-08-25,2022,8,25,237,4.66,26.77,20.95,23.1,91.21,14.63,2.97
2022-08-26,2022,8,26,238,1.34,26.68,20.03,23.02,90.24,17.48,2.19
2022-08-27,2022,8,27,239,0.24,26.23,20.12,22.82,89.45,19.58,2.18
2022-08-28,2022,8,28,240,0.4,26.66,20.03,22.91,89.33,17.81,2.12
2022-08-29,2022,8,29,241,0.34,27.52,20.34,23.44,86.7,17.91,1.76
2022-08-30,2022,8,30,242,5.07,28.92,20.55,24.16,88.22,14.34,1.53
2022-08-31,2022,8,31,243,15.17,28.75,22.04,24.85,90.63,18.18,1.81
2022-09-01,2022,9,1,244,6.36,27.03,22.56,24.35,92.36,20.14,1.61
2022-09-02,2022,9,2,245,2.08,29.03,21.25,25.06,86.22,19.34,0.89
2022-09-03,2022,9,3,246,5.38,29.62,21.06,25.12,87.24,19.25,1.73
2022-09-04,2022,9,4,247,5.58,27.25,21.74,24.13,91.02,13.14,1.86
2022-09-05,2022,9,5,248,5.57,26.87,21.87,23.93,91.41,17.25,1.97
2022-09-06,2022,9,6,249,10.69,27.61,21.24,23.98,88.84,18.09,1.41
2022-09-07,2022,9,7,250,13.17,28.08,21.39,24.16,90.37,16.56,1.26
2022-09-08,2022,9,8,251,47.46,27.37,22.14,24.34,88.74,14.74,1.04
2022-09-09,2022,9,9,252,9.34,27.57,21.99,24.32,90.0,16.04,1.67
2022-09-10,2022,9,10,253,7.54,27.98,21.68,24.36,89.5,15.05,0.6
2022-09-11,2022,9,11,254,23.9,27.92,22.13,24.26,91.92,14.66,2.02
2022-09-12,2022,9,12,255,27.18,25.03,21.92,22.99,95.46,12.22,3.37
2022-09-13,2022,9,13,256,23.45,26.15,22.08,23.45,93.25,6.05,4.63
2022-09-14,2022,9,14,257,19.98,25.89,21.8,23.22,92.98,10.71,4.65
2022-09-15,2022,9,15,258,32.29,26.07,22.03,23.52,93.5,12.1,5.49
2022-09-16,2022,9,16,259,39.53,24.38,22.07,23.05,95.59,3.2,4.69
2022-09-17,2022,9,17,260,21.65,26.56,21.49,23.36,92.53,13.23,3.55
2022-09-18,2022,9,18,261,18.1,26.2,20.11,22.68,91.79,9.08,2.71
2022-09-19,2022,9,19,262,7.98,25.4,19.35,21.86,91.04,9.1,2.61
2022-09-20,2022,9,20,263,6.85,24.63,19.44,21.58,92.8,7.12,2.48
2022-09-21,2022,9,21,264,2.54,24.01,19.82,21.45,93.48,8.79,2.45
2022-09-22,2022,9,22,265,2.35,24.02,19.28,21.18,92.71,11.21,2.33
2022-09-23,2022,9,23,266,5.64,24.38,19.09,21.65,92.98,13.45,2.6
2022-09-24,2022,9,24,267,3.51,25.95,19.46,22.25,91.28,16.86,2.47
2022-09-25,2022,9,25,268,4.31,27.09,19.64,22.75,90.65,16.05,2.03
2022-09-26,2022,9,26,269,3.64,24.81,19.54,22.02,92.15,14.96,1.84
2022-09-27,2022,9,27,270,1.35,27.52,20.12,22.81,90.26,14.25,1.64
2022-09-28,2022,9,28,271,1.49,26.23,20.12,22.65,92.09,11.08,2.09
2022-09-29,2022,9,29,272,9.11,26.6,20.78,22.93,91.9,13.22,2.0
2022-09-30,2022,9,30,273,15.29,28.06,20.37,23.95,89.48,18.45,1.59
2022-10-01,2022,10,1,274,9.24,27.23,21.33,23.7,91.2,15.51,2.01
2022-10-02,2022,10,2,275,5.55,26.65,20.17,22.91,90.24,19.23,1.88
2022-10-03,2022,10,3,276,0.57,26.87,19.73,22.67,89.59,20.57,1.9
2022-10-04,2022,10,4,277,1.83,28.04,19.32,23.29,88.07,19.05,1.8
2022-10-05,2022,10,5,278,1.75,26.79,20.77,23.25,89.67,14.37,2.17
2022-10-06,2022,10,6,279,9.27,24.32,19.04,21.82,90.21,10.52,2.02
2022-10-07,2022,10,7,280,30.66,25.3,21.18,22.63,94.12,9.45,3.68
2022-10-08,2022,10,8,281,8.37,25.93,20.72,22.68,92.5,9.5,3.34
2022-10-09,2022,10,9,282,0.21,28.05,19.34,23.3,86.81,21.12,1.3
2022-10-10,2022,10,10,283,3.17,28.33,20.69,24.02,89.62,14.07,1.47
2022-10-11,2022,10,11,284,12.95,27.45,21.52,24.05,90.91,11.7,1.48
2022-10-12,2022,10,12,285,13.42,25.38,21.96,23.32,95.15,11.62,1.11
2022-10-13,2022,10,13,286,7.38,26.21,20.2,22.88,90.07,10.18,2.25
2022-10-14,2022,10,14,287,34.28,26.75,20.51,23.11,91.15,13.88,2.13
2022-10-15,2022,10,15,288,4.76,27.28,19.9,23.0,87.66,16.87,2.69
2022-10-16,2022,10,16,289,0.91,28.0,17.1,22.58,85.38,17.26,2.67
2022-10-17,2022,10,17,290,24.58,27.68,21.49,24.35,89.94,13.88,1.71
2022-10-18,2022,10,18,291,24.22,25.09,20.82,22.97,94.15,12.73,1.19
2022-10-19,2022,10,19,292,4.18,28.03,20.02,23.62,88.64,17.16,0.93
2022-10-20,2022,10,20,293,4.27,27.76,20.69,23.51,88.15,16.67,1.49
2022-10-21,2022,10,21,294,12.67,26.57,21.29,23.41,91.54,15.27,1.65
2022-10-22,2022,10,22,295,0.11,25.16,17.56,21.71,85.48,15.07,2.62
2022-10-23,2022,10,23,296,0.0,25.09,15.32,19.49,78.91,21.8,2.65
2022-10-24,2022,10,24,297,0.0,25.83,14.48,20.11,72.74,21.51,1.54
2022-10-25,2022,10,25,298,0.0,26.29,15.19,20.36,69.13,21.64,1.2
2022-10-26,2022,10,26,299,0.0,26.09,13.76,19.61,76.26,21.29,1.65
2022-10-27,2022,10,27,300,0.0,25.76,14.34,19.58,77.22,20.76,1.93
2022-10-28,2022,10,28,301,0.0,25.12,14.55,18.97,76.26,20.96,2.14
2022-10-29,2022,10,29,302,0.0,25.47,13.09,18.69,75.13,21.43,2.5
2022-10-30,2022,10,30,303,0.0,26.05,14.05,19.35,79.4,21.21,2.46
2022-10-31,2022,10,31,304,0.0,25.97,14.51,19.68,81.59,19.86,2.23
2022-11-01,2022,11,1,305,0.0,25.34,14.61,19.29,80.96,19.42,2.13
2022-11-02,2022,11,2,306,0.0,27.12,14.71,20.25,81.07,17.79,2.18
2022-11-03,2022,11,3,307,0.0,26.3,14.76,19.64,77.89,19.62,2.51
2022-11-04,2022,11,4,308,0.0,26.69,13.85,19.59,76.32,19.65,2.1
2022-11-05,2022,11,5,309,0.0,27.23,14.69,20.05,73.19,19.72,2.32
2022-11-06,2022,11,6,310,0.0,27.21,14.2,19.97,70.24,19.38,2.07
2022-11-07,2022,11,7,311,0.0,26.66,15.24,20.59,71.17,18.45,1.68
2022-11-08,2022,11,8,312,0.0,27.12,15.85,21.02,75.39,17.58,1.6
2022-11-09,2022,11,9,313,0.0,27.1,15.55,20.77,78.23,17.87,1.51
2022-11-10,2022,11,10,314,0.0,25.83,14.53,19.48,79.63,18.93,2.78
2022-11-11,2022,11,11,315,0.0,25.81,13.82,19.18,80.85,18.34,2.96
2022-11-12,2022,11,12,316,0.0,26.16,15.47,19.91,83.8,18.45,2.85
2022-11-13,2022,11,13,317,0.0,26.17,15.17,19.77,80.57,18.31,2.44
2022-11-14,2022,11,14,318,0.0,27.34,14.92,20.54,81.42,17.27,1.76
2022-11-15,2022,11,15,319,0.0,26.74,15.82,20.32,79.07,17.54,1.61
2022-11-16,2022,11,16,320,0.0,25.33,13.83,18.85,78.71,18.21,1.64
2022-11-17,2022,11,17,321,0.0,25.1,12.62,18.1,78.63,18.6,2.19
2022-11-18,2022,11,18,322,0.0,24.67,12.64,17.87,78.57,18.08,2.39
2022-11-19,2022,11,19,323,0.0,24.32,13.05,17.61,77.6,17.42,2.65
2022-11-20,2022,11,20,324,0.0,23.25,10.67,16.08,74.98,18.91,2.53
2022-11-21,2022,11,21,325,0.0,24.42,10.4,16.66,71.88,18.4,1.83
2022-11-22,2022,11,22,326,0.0,25.86,12.67,19.07,77.79,17.23,1.87
2022-11-23,2022,11,23,327,0.0,26.76,16.8,20.79,82.06,16.59,1.9
2022-11-24,2022,11,24,328,0.0,27.72,15.81,21.16,80.64,16.13,1.7
2022-11-25,2022,11,25,329,0.11,27.32,16.91,21.73,84.25,14.22,1.87
2022-11-26,2022,11,26,330,0.07,27.67,17.42,21.63,83.86,13.11,1.73
