date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2021-11-22,2021,11,22,326,5.63,31.23,21.75,25.65,80.94,13.63,1.69
2021-11-23,2021,11,23,327,1.54,32.21,21.17,26.14,78.78,16.69,1.17
2021-11-24,2021,11,24,328,0.23,30.71,21.85,25.46,80.89,15.15,2.39
2021-11-25,2021,11,25,329,0.01,30.77,19.54,24.01,75.78,17.29,2.08
2021-11-26,2021,11,26,330,0.0,29.94,17.49,22.72,75.83,16.31,1.81
2021-11-27,2021,11,27,331,0.0,29.75,15.95,21.95,73.27,14.51,2.11
2021-11-28,2021,11,28,332,0.0,28.76,14.9,21.03,69.1,17.16,2.51
2021-11-29,2021,11,29,333,0.39,28.8,17.08,22.14,77.35,9.34,2.85
2021-11-30,2021,11,30,334,0.96,27.03,18.94,22.37,81.57,12.45,2.77
2021-12-01,2021,12,1,335,9.47,27.72,17.77,22.33,78.95,11.87,2.33
2021-12-02,2021,12,2,336,7.21,27.26,19.31,22.2,85.76,6.37,2.19
2021-12-03,2021,12,3,337,2.24,28.92,19.02,23.23,81.6,10.57,1.88
2021-12-04,2021,12,4,338,1.21,28.3,18.47,22.89,78.82,12.61,1.51
2021-12-05,2021,12,5,339,0.0,30.19,18.07,23.82,70.87,13.11,0.99
2021-12-06,2021,12,6,340,0.0,29.96,16.97,23.05,72.35,15.96,1.39
2021-12-07,2021,12,7,341,0.0,29.78,16.15,22.2,71.0,15.7,2.17
2021-12-08,2021,12,8,342,0.0,29.41,16.1,22.08,71.86,15.39,2.02
2021-12-09,2021,12,9,343,0.0,28.93,17.82,22.89,78.17,13.19,1.96
2021-12-10,2021,12,10,344,0.0,28.98,19.17,23.11,77.0,12.47,2.73
2021-12-11,2021,12,11,345,0.0,28.55,18.72,22.76,77.22,14.42,2.52
2021-12-12,2021,12,12,346,0.0,27.95,18.38,22.2,77.72,14.99,2.24
2021-12-13,2021,12,13,347,0.0,28.45,18.05,22.48,78.51,13.57,1.81
2021-12-14,2021,12,14,348,0.0,28.38,18.12,22.51,76.51,13.07,2.02
2021-12-15,2021,12,15,349,0.0,27.73,18.3,22.14,78.58,13.67,2.31
2021-12-16,2021,12,16,350,0.0,27.53,18.31,21.92,73.63,14.63,2.05
2021-12-17,2021,12,17,351,0.0,28.3,14.55,20.84,68.61,17.16,1.66
2021-12-18,2021,12,18,352,0.0,28.39,13.89,20.01,66.18,17.45,2.27
2021-12-19,2021,12,19,353,0.0,27.33,12.24,18.8,69.18,16.56,2.17
2021-12-20,2021,12,20,354,0.0,27.18,10.86,18.03,66.59,15.71,1.92
2021-12-21,2021,12,21,355,0.0,28.33,10.08,18.49,60.6,16.25,1.2
2021-12-22,2021,12,22,356,0.0,29.27,12.66,19.88,57.38,16.75,0.97
2021-12-23,2021,12,23,357,0.0,30.25,13.15,20.85,57.49,16.48,0.92
2021-12-24,2021,12,24,358,0.0,30.65,14.8,21.99,57.75,16.2,0.91
2021-12-25,2021,12,25,359,0.0,30.49,13.52,21.68,61.39,15.96,1.1
2021-12-26,2021,12,26,360,0.0,30.06,14.51,21.66,62.15,16.48,0.79
2021-12-27,2021,12,27,361,0.0,29.46,14.84,21.71,67.52,14.06,1.29
2021-12-28,2021,12,28,362,0.06,29.55,15.72,22.38,68.9,14.85,1.77
2021-12-29,2021,12,29,363,0.07,28.72,16.09,22.15,67.58,15.14,1.16
2021-12-30,2021,12,30,364,0.0,28.17,15.83,21.33,70.75,15.36,2.97
2021-12-31,2021,12,31,365,0.0,28.41,15.11,21.29,73.79,14.81,2.52
2022-01-01,2022,1,1,1,0.0,28.4,16.04,21.92,73.29,14.43,1.9
2022-01-02,2022,1,2,2,0.0,28.67,17.26,22.36,73.1,14.51,2.07
2022-01-03,2022,1,3,3,0.0,28.83,16.81,22.09,70.89,13.94,1.97
2022-01-04,2022,1,4,4,0.0,29.15,14.9,21.26,63.16,16.86,2.22
2022-01-05,2022,1,5,5,0.0,29.26,13.96,20.88,65.98,16.29,1.95
2022-01-06,2022,1,6,6,0.0,29.73,13.59,20.92,60.69,17.45,2.2
2022-01-07,2022,1,7,7,0.0,29.94,13.98,21.77,67.03,16.94,2.37
2022-01-08,2022,1,8,8,0.0,29.85,16.64,22.61,65.87,16.22,1.2
2022-01-09,2022,1,9,9,0.01,30.27,15.25,22.37,63.82,16.39,1.55
2022-01-10,2022,1,10,10,0.01,30.34,15.84,22.89,64.0,15.63,1.66
2022-01-11,2022,1,11,11,0.03,30.55,15.35,21.77,60.56,18.19,2.61
2022-01-12,2022,1,12,12,0.0,29.37,12.57,20.46,61.93,17.56,1.56
2022-01-13,2022,1,13,13,0.06,28.93,13.62,20.43,66.27,16.12,2.04
2022-01-14,2022,1,14,14,0.01,28.36,14.09,20.39,65.45,13.6,1.88
2022-01-15,2022,1,15,15,0.0,29.36,13.6,21.07,65.92,13.59,1.88
2022-01-16,2022,1,16,16,0.0,28.85,16.77,22.21,68.45,12.46,2.91
2022-01-17,2022,1,17,17,0.0,28.88,17.22,22.24,68.66,13.19,2.08
2022-01-18,2022,1,18,18,0.0,30.18,15.31,22.14,64.66,18.52,1.76
2022-01-19,2022,1,19,19,0.0,30.17,13.87,21.44,59.22,19.36,1.47
2022-01-20,2022,1,20,20,0.0,32.33,15.16,22.54,50.17,19.99,1.2
2022-01-21,2022,1,21,21,0.0,32.41,13.83,22.4,52.29,20.08,1.92
2022-01-22,2022,1,22,22,0.0,32.3,14.82,22.41,59.86,19.98,2.35
2022-01-23,2022,1,23,23,0.0,29.65,15.38,21.09,65.56,18.79,3.54
2022-01-24,2022,1,24,24,0.0,25.87,11.59,18.25,59.77,14.24,1.46
2022-01-25,2022,1,25,25,0.0,27.21,9.81,18.36,50.2,17.8,1.38
2022-01-26,2022,1,26,26,0.0,28.33,10.24,18.88,49.39,18.61,1.6
2022-01-27,2022,1,27,27,0.0,28.65,11.08,19.26,50.67,18.53,2.15
2022-01-28,2022,1,28,28,0.0,29.05,10.89,19.16,47.66,20.09,2.54
2022-01-29,2022,1,29,29,0.0,29.87,9.76,19.53,40.06,21.17,1.88
2022-01-30,2022,1,30,30,0.0,31.26,10.59,21.31,35.13,20.5,1.16
2022-01-31,2022,1,31,31,0.0,32.55,13.54,23.46,32.15,20.63,0.88
2022-02-01,2022,2,1,32,0.0,33.09,12.48,23.1,31.82,20.65,1.23
2022-02-02,2022,2,2,33,0.0,33.87,14.03,23.98,31.33,20.55,0.67
2022-02-03,2022,2,3,34,0.0,33.98,13.08,22.62,45.57,20.52,2.66
2022-02-04,2022,2,4,35,0.0,30.22,12.38,21.08,51.08,21.74,1.83
2022-02-05,2022,2,5,36,0.0,31.83,12.84,22.02,38.04,21.21,1.24
2022-02-06,2022,2,6,37,0.0,32.23,11.46,21.95,40.17,21.12,1.89
2022-02-07,2022,2,7,38,0.0,32.85,15.65,24.16,44.77,20.15,0.9
2022-02-08,2022,2,8,39,0.0,33.31,16.86,24.98,46.73,19.66,0.98
2022-02-09,2022,2,9,40,0.0,32.72,15.91,24.03,51.14,20.08,1.73
2022-02-10,2022,2,10,41,0.0,31.3,15.4,23.46,48.03,16.96,2.09
2022-02-11,2022,2,11,42,0.0,32.23,16.33,23.72,44.54,16.98,2.97
2022-02-12,2022,2,12,43,0.0,32.25,14.93,23.27,38.38,19.45,2.09
2022-02-13,2022,2,13,44,0.0,32.29,13.79,23.13,35.01,20.51,1.81
2022-02-14,2022,2,14,45,0.0,33.28,14.74,24.04,37.77,20.68,1.6
2022-02-15,2022,2,15,46,0.0,33.46,18.08,25.52,38.32,18.47,1.27
2022-02-16,2022,2,16,47,0.0,32.55,16.14,23.99,42.85,19.82,2.42
2022-02-17,2022,2,17,48,0.0,33.11,15.79,24.69,42.76,18.23,1.72
2022-02-18,2022,2,18,49,0.0,33.71,20.17,26.57,39.99,18.4,2.34
2022-02-19,2022,2,19,50,0.0,34.49,20.63,27.42,38.69,20.7,1.91
2022-02-20,2022,2,20,51,0.0,35.7,18.94,27.12,36.02,21.27,1.66
2022-02-21,2022,2,21,52,0.0,35.9,16.93,26.11,27.63,22.73,2.15
2022-02-22,2022,2,22,53,0.0,36.45,17.14,26.43,23.85,22.28,1.58
2022-02-23,2022,2,23,54,0.0,36.3,18.1,26.97,34.72,21.65,2.38
2022-02-24,2022,2,24,55,0.0,36.04,18.85,27.54,36.34,21.28,2.16
2022-02-25,2022,2,25,56,0.0,35.94,18.68,27.33,27.94,21.85,2.27
2022-02-26,2022,2,26,57,0.0,35.93,18.04,26.69,24.12,22.62,2.83
2022-02-27,2022,2,27,58,0.0,35.07,17.3,26.2,29.41,22.88,2.12
2022-02-28,2022,2,28,59,0.0,35.34,17.3,26.61,28.91,22.43,2.02
2022-03-01,2022,3,1,60,0.0,35.62,18.34,27.0,23.18,22.95,1.39
2022-03-02,2022,3,2,61,0.0,36.23,18.39,27.32,24.66,22.14,2.54
2022-03-03,2022,3,3,62,0.0,36.28,18.34,27.27,25.19,23.45,2.34
2022-03-04,2022,3,4,63,0.0,35.99,19.05,27.88,30.5,22.97,2.02
2022-03-05,2022,3,5,64,0.0,36.25,21.02,28.93,26.55,21.46,2.05
2022-03-06,2022,3,6,65,0.0,36.41,21.98,28.94,27.05,19.42,2.51
2022-03-07,2022,3,7,66,0.0,35.6,21.94,28.25,29.69,21.96,3.22
2022-03-08,2022,3,8,67,0.0,36.27,22.09,28.78,33.82,22.05,2.3
2022-03-09,2022,3,9,68,0.0,36.98,20.97,29.02,27.48,20.14,2.39
2022-03-10,2022,3,10,69,0.1,35.79,20.78,28.39,27.0,12.77,2.21
2022-03-11,2022,3,11,70,0.4,34.79,24.11,29.16,32.75,10.07,1.67
2022-03-12,2022,3,12,71,0.1,34.62,24.22,29.19,32.84,16.04,1.38
2022-03-13,2022,3,13,72,0.0,36.73,22.24,29.65,28.38,20.87,2.03
2022-03-14,2022,3,14,73,0.0,38.31,21.19,29.36,16.49,23.97,2.4
2022-03-15,2022,3,15,74,0.0,39.38,19.28,29.29,14.94,24.36,2.53
2022-03-16,2022,3,16,75,0.0,40.18,21.65,30.32,16.64,24.51,2.02
2022-03-17,2022,3,17,76,0.0,41.01,21.73,31.03,15.73,25.07,1.92
2022-03-18,2022,3,18,77,0.0,40.76,20.8,31.48,22.73,24.45,1.37
2022-03-19,2022,3,19,78,0.08,40.29,22.57,31.5,25.2,24.14,1.69
2022-03-20,2022,3,20,79,0.13,39.46,21.77,31.04,28.17,17.41,1.96
2022-03-21,2022,3,21,80,0.0,39.88,22.71,31.31,22.55,20.02,2.74
2022-03-22,2022,3,22,81,0.08,39.77,23.43,31.51,20.22,19.21,2.33
2022-03-23,2022,3,23,82,0.35,40.02,24.31,32.14,22.1,18.03,1.99
2022-03-24,2022,3,24,83,0.51,40.13,23.54,32.15,27.76,16.45,1.75
2022-03-25,2022,3,25,84,0.8,39.43,24.02,32.2,35.9,15.87,1.68
2022-03-26,2022,3,26,85,0.36,40.39,24.29,32.7,30.73,17.89,1.2
2022-03-27,2022,3,27,86,0.03,40.7,24.21,32.95,29.48,20.69,1.72
2022-03-28,2022,3,28,87,0.0,41.52,25.32,33.52,22.77,23.99,2.09
2022-03-29,2022,3,29,88,0.0,41.78,23.44,32.69,21.14,25.54,1.84
2022-03-30,2022,3,30,89,0.0,41.55,21.88,32.53,16.07,26.53,1.43
2022-03-31,2022,3,31,90,0.0,41.66,21.44,31.96,16.64,27.23,1.99
2022-04-01,2022,4,1,91,0.0,41.57,20.88,32.27,14.98,24.69,1.86
2022-04-02,2022,4,2,92,0.0,41.1,20.83,32.22,20.04,25.91,1.84
2022-04-03,2022,4,3,93,0.03,41.2,26.04,33.91,22.04,22.51,1.22
2022-04-04,2022,4,4,94,0.14,41.18,25.86,34.17,25.38,21.56,1.6
2022-04-05,2022,4,5,95,0.15,41.29,27.04,34.38,26.27,22.14,1.91
2022-04-06,2022,4,6,96,0.12,41.05,26.51,34.24,24.41,21.62,1.58
2022-04-07,2022,4,7,97,0.26,41.41,25.81,34.2,23.26,23.77,1.28
2022-04-08,2022,4,8,98,0.35,40.47,26.85,34.19,24.77,19.35,2.23
2022-04-09,2022,4,9,99,0.14,38.66,28.15,33.78,31.39,19.62,1.5
2022-04-10,2022,4,10,100,1.88,39.33,25.75,32.9,31.96,20.98,1.38
2022-04-11,2022,4,11,101,0.76,39.99,26.86,33.69,34.64,21.63,1.65
2022-04-12,2022,4,12,102,0.06,39.14,28.79,33.98,31.57,17.9,1.3
2022-04-13,2022,4,13,103,0.08,40.79,28.46,34.23,29.14,21.3,1.72
2022-04-14,2022,4,14,104,0.03,39.34,27.19,33.59,29.91,18.16,1.6
2022-04-15,2022,4,15,105,0.09,38.37,27.43,32.6,31.9,17.76,3.03
2022-04-16,2022,4,16,106,1.15,39.94,25.88,32.59,32.48,24.85,2.72
2022-04-17,2022,4,17,107,1.22,40.58,23.22,32.08,31.27,26.17,2.51
2022-04-18,2022,4,18,108,0.07,40.67,23.71,32.67,34.21,24.46,2.28
2022-04-19,2022,4,19,109,1.03,38.27,25.48,31.89,34.77,24.43,3.24
2022-04-20,2022,4,20,110,0.02,40.25,24.55,32.47,37.25,23.91,2.12
2022-04-21,2022,4,21,111,0.0,41.71,25.87,34.31,23.73,24.14,2.24
2022-04-22,2022,4,22,112,2.8,34.41,26.84,30.26,45.39,19.68,2.74
2022-04-23,2022,4,23,113,9.7,28.58,25.43,27.05,63.97,19.31,1.41
2022-04-24,2022,4,24,114,4.64,30.31,24.16,26.66,65.23,13.4,1.22
2022-04-25,2022,4,25,115,5.14,37.8,22.17,30.12,52.15,24.54,1.88
2022-04-26,2022,4,26,116,0.78,37.07,23.95,30.59,51.13,23.65,1.74
2022-04-27,2022,4,27,117,0.08,40.16,24.47,31.96,40.61,24.89,1.75
2022-04-28,2022,4,28,118,0.72,40.57,25.89,32.79,40.66,22.99,1.39
2022-04-29,2022,4,29,119,1.17,39.66,24.75,31.71,39.12,26.11,1.99
2022-04-30,2022,4,30,120,0.0,42.16,24.26,33.32,31.27,26.66,2.74
2022-05-01,2022,5,1,121,0.0,41.84,23.1,32.84,32.49,26.7,2.93
2022-05-02,2022,5,2,122,0.0,41.19,23.98,32.92,34.35,26.42,3.3
2022-05-03,2022,5,3,123,0.09,40.47,25.47,32.78,35.32,25.86,3.23
2022-05-04,2022,5,4,124,0.94,41.1,26.13,33.56,39.41,23.65,2.25
2022-05-05,2022,5,5,125,0.61,40.85,27.71,33.76,36.28,25.38,2.39
2022-05-06,2022,5,6,126,0.01,41.47,25.89,34.16,32.74,25.49,2.47
2022-05-07,2022,5,7,127,0.0,42.61,25.9,34.46,27.86,23.68,3.0
2022-05-08,2022,5,8,128,0.08,41.63,27.83,35.06,26.86,19.41,1.96
2022-05-09,2022,5,9,129,0.07,43.54,28.32,35.49,23.59,21.92,3.62
2022-05-10,2022,5,10,130,0.0,40.53,26.86,32.53,34.03,18.66,3.61
2022-05-11,2022,5,11,131,0.21,40.83,26.94,33.76,39.15,12.95,3.46
2022-05-12,2022,5,12,132,3.13,39.37,27.01,32.67,44.09,18.0,4.1
2022-05-13,2022,5,13,133,0.74,39.12,26.43,32.6,45.66,11.27,4.46
2022-05-14,2022,5,14,134,0.56,40.48,25.86,32.81,45.23,22.67,3.74
2022-05-15,2022,5,15,135,0.34,41.67,26.22,34.06,41.08,23.65,3.19
2022-05-16,2022,5,16,136,0.04,40.86,27.4,33.95,42.54,20.23,4.28
2022-05-17,2022,5,17,137,3.65,38.0,26.38,31.66,51.55,20.0,1.95
2022-05-18,2022,5,18,138,4.79,37.22,25.32,31.11,51.94,11.73,1.91
2022-05-19,2022,5,19,139,27.25,36.46,26.45,30.61,59.43,10.78,3.07
2022-05-20,2022,5,20,140,5.75,34.22,24.66,28.58,66.1,6.48,3.89
2022-05-21,2022,5,21,141,2.18,35.4,23.61,28.75,61.66,17.83,5.08
2022-05-22,2022,5,22,142,0.0,37.59,22.82,29.05,60.7,25.55,5.25
2022-05-23,2022,5,23,143,0.0,38.13,23.12,29.84,60.48,25.23,4.67
2022-05-24,2022,5,24,144,0.0,38.54,23.59,30.46,57.73,23.31,3.88
2022-05-25,2022,5,25,145,0.01,37.96,23.25,30.39,54.56,24.67,3.44
2022-05-26,2022,5,26,146,0.03,38.44,23.48,30.43,50.12,25.21,4.21
2022-05-27,2022,5,27,147,0.08,38.6,23.21,30.43,51.39,26.89,4.75
2022-05-28,2022,5,28,148,0.0,38.71,23.23,30.82,47.45,26.55,4.39
2022-05-29,2022,5,29,149,0.0,39.43,24.74,31.63,46.72,26.22,4.45
2022-05-30,2022,5,30,150,0.05,40.1,24.34,32.16,45.05,26.14,4.13
2022-05-31,2022,5,31,151,0.91,39.28,25.27,31.85,46.37,23.81,3.99
2022-06-01,2022,6,1,152,2.09,35.18,24.84,29.65,57.1,20.32,3.23
2022-06-02,2022,6,2,153,1.85,39.26,25.28,31.58,48.68,21.46,3.64
2022-06-03,2022,6,3,154,0.09,39.77,24.66,31.89,48.01,20.67,3.97
2022-06-04,2022,6,4,155,0.0,38.87,25.83,31.68,45.55,22.15,3.71
2022-06-05,2022,6,5,156,1.21,39.32,26.2,32.12,47.0,23.37,3.3
2022-06-06,2022,6,6,157,6.18,34.3,24.78,29.24,60.6,19.17,3.64
2022-06-07,2022,6,7,158,0.02,36.66,23.96,30.16,55.87,22.01,3.87
2022-06-08,2022,6,8,159,4.17,36.64,24.81,30.26,55.96,23.67,4.06
2022-06-09,2022,6,9,160,1.99,35.78,24.44,29.33,62.6,19.26,3.12
2022-06-10,2022,6,10,161,0.21,34.25,24.19,28.76,66.39,19.7,2.89
2022-06-11,2022,6,11,162,0.35,33.33,24.11,28.11,66.02,20.98,4.42
2022-06-12,2022,6,12,163,0.4,35.51,23.45,28.82,59.72,21.02,4.31
2022-06-13,2022,6,13,164,0.02,37.15,23.36,29.93,54.25,23.46,3.57
2022-06-14,2022,6,14,165,0.24,35.03,24.46,29.55,53.8,23.62,3.1
2022-06-15,2022,6,15,166,0.21,34.82,23.64,28.97,53.27,20.61,3.43
2022-06-16,2022,6,16,167,0.33,35.88,24.88,29.84,55.44,23.4,4.01
2022-06-17,2022,6,17,168,0.65,36.45,24.67,29.62,55.01,21.91,2.96
2022-06-18,2022,6,18,169,0.04,34.05,24.65,29.0,56.58,19.55,3.05
2022-06-19,2022,6,19,170,0.38,34.42,24.64,28.91,59.55,21.38,4.53
2022-06-20,2022,6,20,171,0.9,35.48,24.1,29.05,60.92,20.04,4.83
2022-06-21,2022,6,21,172,16.43,33.1,24.22,27.71,66.59,16.7,4.77
2022-06-22,2022,6,22,173,3.12,31.85,23.51,27.24,72.42,17.39,2.86
2022-06-23,2022,6,23,174,1.68,32.33,23.42,27.65,68.48,18.37,1.82
2022-06-24,2022,6,24,175,0.79,32.6,23.46,27.15,69.26,19.0,3.35
2022-06-25,2022,6,25,176,39.91,29.75,22.91,25.89,78.47,14.94,4.23
2022-06-26,2022,6,26,177,9.82,29.15,22.86,25.43,81.52,12.8,3.72
2022-06-27,2022,6,27,178,1.82,29.45,22.12,25.51,79.27,12.12,3.75
2022-06-28,2022,6,28,179,2.46,31.54,22.68,26.85,73.63,18.99,3.27
2022-06-29,2022,6,29,180,0.55,32.52,22.93,26.69,77.43,19.79,3.76
2022-06-30,2022,6,30,181,1.7,31.51,23.31,26.81,71.0,18.44,4.18
2022-07-01,2022,7,1,182,6.23,33.72,22.51,27.45,71.41,17.9,4.13
2022-07-02,2022,7,2,183,0.4,32.58,23.1,27.16,72.5,18.16,4.5
2022-07-03,2022,7,3,184,0.51,33.4,23.27,27.41,71.87,20.1,4.55
2022-07-04,2022,7,4,185,1.97,29.91,23.24,26.09,77.9,16.44,4.83
2022-07-05,2022,7,5,186,8.4,31.09,23.29,26.32,76.29,13.43,5.51
2022-07-06,2022,7,6,187,2.6,33.34,22.46,26.89,73.8,12.76,4.87
2022-07-07,2022,7,7,188,4.01,31.1,22.86,26.37,75.17,11.96,5.0
2022-07-08,2022,7,8,189,12.63,30.41,23.2,26.1,76.49,8.16,5.79
2022-07-09,2022,7,9,190,21.35,29.26,22.83,25.4,79.63,6.1,5.94
2022-07-10,2022,7,10,191,6.33,28.08,22.45,24.66,82.26,11.15,5.89
2022-07-11,2022,7,11,192,3.79,27.8,22.78,24.79,82.59,10.57,6.32
2022-07-12,2022,7,12,193,15.51,26.94,22.35,24.07,83.02,7.74,6.51
2022-07-13,2022,7,13,194,24.93,26.36,21.95,23.81,84.33,5.12,7.75
2022-07-14,2022,7,14,195,11.06,26.65,22.06,23.95,82.51,9.4,7.84
2022-07-15,2022,7,15,196,1.12,29.03,22.26,24.77,78.51,13.56,6.63
2022-07-16,2022,7,16,197,3.4,32.63,21.98,26.49,75.85,16.92,5.51
2022-07-17,2022,7,17,198,13.82,30.0,22.5,25.69,81.44,15.3,4.4
2022-07-18,2022,7,18,199,2.97,30.31,22.09,25.61,78.72,9.37,4.91
2022-07-19,2022,7,19,200,1.05,32.36,21.99,26.4,76.22,17.64,4.33
2022-07-20,2022,7,20,201,0.19,33.24,21.86,26.83,73.87,21.44,4.38
2022-07-21,2022,7,21,202,0.01,30.58,21.95,25.97,77.31,16.12,3.84
2022-07-22,2022,7,22,203,3.4,28.96,22.25,25.1,79.41,14.36,3.74
2022-07-23,2022,7,23,204,0.97,30.02,21.87,25.1,80.99,10.86,4.48
2022-07-24,2022,7,24,205,1.15,30.8,22.16,25.78,77.02,12.16,4.61
2022-07-25,2022,7,25,206,1.73,31.55,21.8,26.19,75.05,16.86,3.73
2022-07-26,2022,7,26,207,1.04,32.23,21.76,26.36,74.61,9.25,2.7
2022-07-27,2022,7,27,208,4.58,30.07,22.91,26.18,78.4,19.74,1.21
2022-07-28,2022,7,28,209,7.26,30.43,22.77,26.29,79.45,19.77,1.52
2022-07-29,2022,7,29,210,5.95,31.1,22.39,26.63,76.86,22.91,1.51
2022-07-30,2022,7,30,211,16.94,30.14,22.98,26.28,81.29,15.85,1.87
2022-07-31,2022,7,31,212,2.3,29.73,23.19,26.06,81.11,21.12,2.28
2022-08-01,2022,8,1,213,6.47,31.44,23.05,26.84,76.82,15.94,3.41
2022-08-02,2022,8,2,214,9.8,30.34,22.95,25.88,80.45,14.17,2.75
2022-08-03,2022,8,3,215,10.77,28.57,23.16,25.66,84.09,9.08,2.47
2022-08-04,2022,8,4,216,37.1,30.0,23.01,25.94,84.35,14.33,2.33
2022-08-05,2022,8,5,217,7.4,30.01,22.68,25.54,82.5,15.46,2.89
2022-08-06,2022,8,6,218,1.23,31.26,21.32,25.72,78.4,16.35,3.92
2022-08-07,2022,8,7,219,14.17,27.9,22.36,24.66,84.6,14.86,4.23
2022-08-08,2022,8,8,220,11.49,26.6,21.89,23.92,86.77,8.95,5.72
2022-08-09,2022,8,9,221,6.64,27.6,22.19,24.41,83.07,8.88,6.79
2022-08-10,2022,8,10,222,3.13,29.58,21.69,24.98,78.41,15.05,7.43
2022-08-11,2022,8,11,223,0.58,31.42,22.39,25.85,76.08,15.65,7.16
2022-08-12,2022,8,12,224,0.43,31.55,21.95,25.75,75.71,14.61,6.53
2022-08-13,2022,8,13,225,1.1,31.48,21.02,25.45,76.68,12.91,5.56
2022-08-14,2022,8,14,226,1.85,30.48,21.41,25.09,78.76,12.91,4.81
2022-08-15,2022,8,15,227,5.15,27.59,21.07,23.61,84.49,9.58,4.4
2022-08-16,2022,8,16,228,0.23,30.77,20.48,25.03,78.31,14.13,4.6
2022-08-17,2022,8,17,229,1.43,32.07,21.37,25.83,77.29,15.98,4.62
2022-08-18,2022,8,18,230,0.37,32.24,21.19,25.81,77.47,18.88,4.22
2022-08-19,2022,8,19,231,0.19,31.37,21.0,25.63,78.25,18.83,4.51
2022-08-20,2022,8,20,232,12.66,31.66,22.04,25.87,78.79,17.05,4.6
2022-08-21,2022,8,21,233,1.0,31.49,21.49,25.69,77.79,15.51,4.7
2022-08-22,2022,8,22,234,0.09,31.8,21.6,25.97,76.92,14.95,5.1
2022-08-23,2022,8,23,235,0.19,31.89,21.8,26.07,78.01,15.88,4.12
2022-08-24,2022,8,24,236,0.05,32.06,21.79,26.23,76.38,21.02,3.47
2022-08-25,2022,8,25,237,0.13,30.32,21.8,25.84,77.52,18.67,2.86
2022-08-26,2022,8,26,238,3.57,29.79,21.8,25.28,79.49,19.73,2.63
2022-08-27,2022,8,27,239,1.0,30.91,21.95,25.62,76.83,18.44,2.56
2022-08-28,2022,8,28,240,0.36,30.99,21.69,25.97,75.3,20.39,2.62
2022-08-29,2022,8,29,241,0.55,32.58,21.72,26.65,73.33,15.55,2.36
2022-08-30,2022,8,30,242,1.42,32.05,22.61,26.68,79.48,15.35,2.14
2022-08-31,2022,8,31,243,6.26,31.57,23.15,26.95,79.88,17.37,1.7
2022-09-01,2022,9,1,244,12.67,30.97,23.22,26.35,81.0,21.7,1.66
2022-09-02,2022,9,2,245,0.18,31.74,23.06,26.72,79.06,19.38,2.17
2022-09-03,2022,9,3,246,6.09,33.33,22.05,27.72,75.45,21.63,1.3
2022-09-04,2022,9,4,247,11.45,31.45,23.86,26.76,82.7,13.57,2.29
2022-09-05,2022,9,5,248,2.75,31.67,21.51,26.01,76.28,17.81,1.67
2022-09-06,2022,9,6,249,6.07,32.74,21.91,27.2,73.51,15.82,0.99
2022-09-07,2022,9,7,250,17.94,29.15,23.22,25.99,82.12,17.88,1.33
2022-09-08,2022,9,8,251,29.63,29.57,22.55,25.59,80.16,14.31,0.93
2022-09-09,2022,9,9,252,22.52,27.89,22.71,25.02,86.03,16.9,1.38
2022-09-10,2022,9,10,253,6.25,28.41,22.65,24.99,86.3,11.89,2.38
2022-09-11,2022,9,11,254,4.39,28.67,22.45,24.98,86.62,11.73,1.95
2022-09-12,2022,9,12,255,3.64,28.72,22.21,24.81,85.68,10.76,3.4
2022-09-13,2022,9,13,256,0.78,31.56,21.86,25.57,79.33,14.44,4.81
2022-09-14,2022,9,14,257,0.2,31.77,21.5,25.77,78.63,16.86,4.25
2022-09-15,2022,9,15,258,0.25,31.38,21.37,25.59,79.62,15.86,4.76
2022-09-16,2022,9,16,259,0.64,31.39,21.83,25.8,78.83,13.91,4.72
2022-09-17,2022,9,17,260,0.17,32.03,21.57,25.84,78.12,18.27,3.4
2022-09-18,2022,9,18,261,0.01,31.95,21.29,25.82,76.59,19.99,3.29
2022-09-19,2022,9,19,262,0.11,30.31,20.77,24.68,76.22,13.15,3.66
2022-09-20,2022,9,20,263,0.63,27.22,20.3,23.35,81.67,5.97,3.35
2022-09-21,2022,9,21,264,0.19,27.87,20.79,23.65,82.11,16.17,3.15
2022-09-22,2022,9,22,265,0.0,31.15,20.41,24.69,75.19,15.58,3.52
2022-09-23,2022,9,23,266,0.0,31.54,19.12,24.72,75.21,19.71,3.27
2022-09-24,2022,9,24,267,0.31,31.62,19.86,25.17,76.34,18.64,2.95
2022-09-25,2022,9,25,268,0.58,32.24,20.46,26.01,75.59,19.32,2.14
2022-09-26,2022,9,26,269,9.83,30.75,22.24,25.37,80.48,8.25,2.25
2022-09-27,2022,9,27,270,0.73,31.76,21.71,26.14,78.09,16.84,1.39
2022-09-28,2022,9,28,271,0.73,31.69,22.57,26.67,78.13,14.39,1.53
2022-09-29,2022,9,29,272,1.55,30.46,22.78,26.13,79.6,16.35,1.8
2022-09-30,2022,9,30,273,3.24,30.87,22.31,26.47,77.91,16.67,1.64
2022-10-01,2022,10,1,274,2.9,31.09,22.77,26.35,76.88,19.09,2.34
2022-10-02,2022,10,2,275,0.54,31.99,21.62,25.86,75.02,20.37,2.95
2022-10-03,2022,10,3,276,0.02,31.07,21.07,25.29,76.6,20.48,2.82
